ts,bar_idx,setup_type,side,entry,vol_z_1m,vol_z_15m,vol_z_1h,atr_1h_pct,atr_ratio_20,bb_width_pct,ema50_200_spread_pct,adx_1h,trend_slope_6h_pct,rsi_1h,rsi_15m,mfi_1h,eth_rsi_1h,btc_eth_corr_30h,session,hour_utc,last5_close_lean,last5_wick_imbalance,verdict,pnl_pct,hold_minutes,class
1763063160000,274080,long_dump_reversal,long,98581.5,-0.5220073272092137,-1.069464334500253,0.7455497991595407,1.0364402601842935,1.3339388365721707,5.8136354535842125,-0.558474600215107,73.92782489801681,-3.561482814614552,21.438484072707908,16.352046724168204,22.78016782370588,50.0,0.0,US,19,0.7628690724501539,0.6424085890813889,EXPIRE,0.2442,120,NEUTRAL
1763066760000,274140,long_dump_reversal,long,98180.7,-0.8470168141561988,-1.0731954230554304,0.769558511523603,1.0613412853493067,1.36281983254898,6.691475585997737,-0.5574408891693052,82.98871069272884,-4.579455822967977,15.474680766897137,21.712886195632976,16.975159357799626,50.0,0.0,US,20,0.17159420196120173,1.9634689634690825,TP2,1.6659,110,TRUE
1763099160000,274680,long_dump_reversal,long,96960.9,-0.08138745884304317,-0.21885428429842763,0.1839794517444038,1.1642279453437292,1.5015633283717507,7.220306040317732,-1.3479910266978434,55.97466849090483,-2.1747377573450795,27.851542320540972,23.0815642179534,22.228007963582087,50.0,0.0,ASIA,5,0.20464111964200846,1.5643547709118872,SL,-0.7819,31,FALSE
1763102760000,274740,long_dump_reversal,long,96248.7,2.6696659329717054,1.5179804218486934,0.8274611126640039,1.2143360741836522,1.5958542001536615,7.050052275232459,-1.4977689424437024,58.16102043615423,-1.4193835852767243,30.865642337389275,32.3944639078707,22.129982860087836,50.0,0.0,ASIA,6,0.2681559645663275,1.7077048143797917,TP1,0.772,120,TRUE
1763120760000,275040,long_dump_reversal,long,95742.8,0.794216980755311,0.8067765028104487,-0.11998038635032596,1.1199209272018522,1.1568938793661734,4.836302082597386,-1.9951086464691365,46.50615091112425,-1.390980966937561,29.77808641504268,35.14587826736967,32.79582174291491,50.0,0.0,EU,11,0.4655250664576598,0.4371705283805342,SL,-0.7818,27,FALSE
1763124360000,275100,long_dump_reversal,long,94854.6,0.047563988436473054,1.477885416498136,2.268866454264408,1.1572948148958295,1.1350412003878454,5.105144166135221,-2.1810692195074943,74.07883417460438,-2.273649462693789,14.470828011802553,27.693316332061954,24.12144048431547,50.0,0.0,EU,12,0.763332711210734,0.37490836472109756,TP1,1.6239,120,TRUE
1763127960000,275160,long_dump_reversal,long,94454.4,0.10475235500028181,0.7520351376800287,1.170647303907877,1.173097383838328,1.174815822860163,5.523646489091663,-2.244842570250232,87.78392097451334,-1.9639640900782451,14.592928567676154,30.76939925660028,18.263507285729574,50.0,0.0,EU,13,0.52471609662264,0.40174377090461927,TP1,0.8067,120,TRUE
1763142360000,275400,long_dump_reversal,long,95812.4,1.40928010997887,0.1345665255273012,-0.621625481651358,1.3596092234121109,1.279527082288369,5.791877087575758,-2.739531095791631,53.49612958045938,-0.33782743930794523,27.641159332222998,54.87712468124111,28.933849604613755,50.0,0.0,US,17,0.4024723566092696,1.0447365514196196,SL,-0.7817,68,FALSE
1763145960000,275460,long_dump_reversal,long,95057.0,0.5368150351454175,-0.0858063991411207,-0.6745613490271481,1.2851661951593345,1.166606971751096,5.766471473455488,-2.9311026369336792,42.692797196921845,-0.2886395754621764,29.862327176278498,32.20867744054517,31.308650438628362,50.0,0.0,US,18,0.4342682268037456,0.8415689399977989,SL,-0.7818,102,FALSE
1763153160000,275580,long_dump_reversal,long,93966.2,-0.5989185937398381,0.23838599416317935,-0.17927863651038442,1.3066322169596503,1.154584642618534,5.680207675534326,-3.1719158649833954,39.99944613770638,-2.2424452349320614,31.40617390108804,28.479574730898122,37.5211341276216,50.0,0.0,US,20,0.41791359654238464,1.3228770595690706,NO_FILL,0.0,0,NEUTRAL
1763257560000,277320,long_dump_reversal,long,94598.3,0.010853630794189212,1.0030283758590983,0.8365964121437962,0.5058698705786514,0.4701410988615758,1.5030940381852245,-3.5499484311903,46.42545952450161,-0.7659354282865232,41.96109187596842,41.65233470191174,42.440595384922226,50.0,0.0,ASIA,1,0.4458046837724285,0.7518515504191196,SL,-0.7818,108,FALSE
1763300760000,278040,long_dump_reversal,long,94925.4,2.4226693333990252,-0.07322919010835964,0.41075132866892783,0.5369372192612577,1.043034850750366,1.5336058216371284,-3.305825901222222,19.00429931446701,-0.7071280652578662,47.514393330995695,23.221236614783734,46.30138226331749,50.0,0.0,EU,13,0.6068382735196491,0.25097090110871867,SL,-0.7819,28,FALSE
1763307960000,278160,long_dump_reversal,long,95056.4,1.4397875273199638,3.900702505355263,2.177383765088807,0.5723827201174002,1.1836084234346005,1.8569157863814105,-3.223658402217984,25.384583269549683,-2.12800923111153,41.795290658327865,20.916066989095526,49.11321697338177,50.0,0.0,US,15,0.5402336126857195,0.21361379670746705,SL,-0.7818,5,FALSE
1763311560000,278220,long_dump_reversal,long,94049.9,-0.6869335161749803,0.10615421860725578,3.909922979977643,0.5780626079100553,1.1372836310895034,2.2677545899188276,-3.3530278243509826,50.06628752321545,-2.3020858272060805,27.96446768672584,21.834069577489217,32.71237611444917,50.0,0.0,US,16,0.4940639550883704,1.1944015752222785,TP1,-0.0825,64,TRUE
1763315160000,278280,long_dump_reversal,long,93824.6,-0.36178516756420953,1.7315835183582242,2.5130135177530386,0.6090851665037631,1.1772158171776463,2.5378523942321065,-3.4283083901372984,53.86567119863772,-1.3275102996398682,31.38433510860986,29.1382810110388,24.343289177014952,50.0,0.0,US,17,0.47319548962486335,0.4503176786533097,TP2,1.6659,16,TRUE
1763318760000,278340,long_dump_reversal,long,93785.7,0.4973578812385668,1.6939900495277223,2.9537745699622038,0.7260512336129843,1.466438143405744,2.9053134127551514,-3.4713319582918407,20.466447165433628,-1.7695748763106527,29.131388116260894,33.27341619848822,42.36119921944072,50.0,0.0,US,18,0.3088140668042957,0.6047280264410478,EXPIRE,0.5114,120,NEUTRAL
1763322360000,278400,long_dump_reversal,long,93919.9,1.3541193484570073,-0.6201656409679561,0.19961114525381657,0.7475909380982758,1.5813781250859453,3.2111067980262,-3.546858903020475,27.55940046813285,-1.4676520041198744,27.91739215007172,46.35700855094964,37.86768467733177,50.0,0.0,US,19,0.4760284672507445,2.133763604149984,SL,-0.7818,57,FALSE
1763325960000,278460,long_dump_reversal,long,93964.5,0.16369966826034882,-1.073647810206151,-0.3936865438435567,0.7848936428647341,1.6243908044429698,3.4423068560911965,-3.713868265698527,22.693309592112914,-1.508544910962536,29.565906067640512,46.75120233760247,40.68469007227612,50.0,0.0,US,20,0.3395875059599063,0.8080215211544589,SL,-0.7819,57,FALSE
1763329560000,278520,long_dump_reversal,long,93254.8,-0.033148011165260484,-0.6818450053636067,0.9703040967018453,0.8253588103729081,1.6315634877182972,3.8479838603389056,-3.801845868358169,32.92729784102366,-1.1295346495729406,21.268887259971294,30.627635895032853,35.22149438807574,50.0,0.0,US,21,0.4602496335741302,0.8786653730056961,TP1,-0.0825,59,TRUE
1763401560000,279720,long_dump_reversal,long,92599.4,0.048050959435217436,0.23665192383683065,0.9110828601254941,0.9929101856079731,1.2030042850810096,3.1551538738889473,-3.4684910336121115,40.78972242832024,-2.927723407786375,28.093415695994622,38.00138701292427,31.610214197235152,50.0,0.0,US,17,0.24098911246158444,1.1451361192994702,SL,-0.7818,74,FALSE
1763405160000,279780,long_dump_reversal,long,92626.0,0.9256812681741354,0.12843612602469245,1.6733680157226811,1.0017734696151037,1.1081096432411113,3.777834439021959,-3.5148579174454646,42.27021113403536,-2.8991242781750057,28.93675561897622,29.55922944576696,29.733062641181675,50.0,0.0,US,18,0.6187642689239748,1.5281281281283978,SL,-0.7817,39,FALSE
1763408760000,279840,long_dump_reversal,long,91458.9,-0.04415541972380351,0.9891798132756846,2.1630741662824726,1.0658937664303034,1.1039888129720736,4.739569133734865,-3.6414362373263427,50.385629509514686,-2.4274852040431347,25.01527161713753,27.813468388355446,26.106054677004607,50.0,0.0,US,19,0.35591151958584677,0.7537979155626724,EXPIRE,0.3923,120,NEUTRAL
1763412360000,279900,long_dump_reversal,long,91539.7,-0.6048821021766159,-0.5249360381847881,1.5338374112421673,1.102608551266138,1.0436046319490235,5.337272219939977,-3.712513713365599,54.495124583056175,-3.005962267113461,25.897592892386555,27.13418439716301,21.74869490165365,50.0,0.0,US,20,0.6644345343631517,0.9000523286238669,EXPIRE,0.3154,120,NEUTRAL
1763415960000,279960,long_dump_reversal,long,91330.6,1.7823444860349293,-0.2031175716636361,0.17649027558577648,1.1081607679835328,1.0567102230340897,5.829079082670982,-3.78569282900256,69.10459656227117,-2.1285302513301634,22.19015182997002,41.80867651702346,23.573915692551935,50.0,0.0,US,21,0.5507192627096413,0.1460558043403011,TP1,0.8749,120,TRUE
